entity,label,source
2018,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 1, 2010",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"February 8, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"February 10, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hibberd,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
James,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 4, 2017",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 17, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Roger,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 22, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
RogerEbert.com,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Kenneth,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 24, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The Washington Post,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
United States,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 30, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 31, 1994",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 5, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
November 5,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Guthmann,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"March 29, 1996",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Gleiberman,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Owen,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 29, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 26, 2007",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jami,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Brad,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
New York Daily News,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 22, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Terrence,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 2, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The New Yorker,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"March 7, 2008",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Maslin,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Janet,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 1, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Boyar,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jay,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Orlando Sentinel,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 25, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hartl,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
John,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Kempley,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rita,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wilmington,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Michael,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Chicago Tribune,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Gene,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 27, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Schickel,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Richard,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Time,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 1, 2010",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Academy of Motion Picture Arts and Sciences,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
British Academy of Film and Television Arts,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 13, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
MTV,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 23, 2008",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Cox,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 22, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
BBC,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 17, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 3, 2001",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Amazon,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 18, 2010",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 19, 2000",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 25, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 7, 1999",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 2, 2014",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 22, 2000",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Shaffer,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 27, 2010",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 10, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
McCutcheon,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 15, 2010",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
October 26,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Howe Records,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 19, 2016",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 16, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Se7En,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Massoto,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Erick,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 19, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Taylor,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Drew,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
January,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The Wrap,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 9, 2008",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
This September,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Comic Book Resources,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 2, 2006",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Kubincanek,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Emily,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 24, 2018",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
2019,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hill,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Gormley,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
2007,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wills,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Vernallis,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
2013,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Luhr,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Saunders,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Fahy,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
2003,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Newman,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"February 1, 1996",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 7, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Tambling,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Weatherhead,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Shaina,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"July 29, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 4, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Oleson,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 16, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Murray & Rose,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Deamer,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
O'Callaghan,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 25, 2016",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Bose,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Swapnil Dhruv,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 15, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 5, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"February 7, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Friedman,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 19, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
'90s,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"July 27, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Croot,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 16, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Netflix,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 25, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
February 7,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
2024,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Schneider,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 25, 2014",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 20, 2017",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"July 5, 2019",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 17, 2006",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 30, 2008",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 11, 2012",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 7, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 12, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 23, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 21, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Empire Magazine's 500 Greatest Movies Ever Made,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 23, 2012",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 7, 2012",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Semlyen,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rothkopf,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 20, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Time Out,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 2, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Urquhart,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jeremy,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 16, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Moore,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Today,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 27, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 29, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"March 4, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Robert Pattinson,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Matt Reeves,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 1, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Fear,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"February 28, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rolling Stone,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 15, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Petty,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Michael John,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 14, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wakeman,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Gregory,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 3, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hollywood,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 11, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Farber,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 31, 1997",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 9, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Auty,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 22, 2018",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
GameSpot,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 13, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Beck,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Laura,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 3, 2017",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Cosmopolitan,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 18, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Williams,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Isaac,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Stolworthy,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jacob,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Pimentel,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Julia,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Barone,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 16, 2019",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Complex,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 19, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
November 2,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 20, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Vorel,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jim,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Paste,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 3, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Bedard,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Mike,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 11, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Looper.com,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Saab,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hannah,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
IMDb,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 22, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Barker,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 18, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Parker,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ryan,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 29, 2017",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 13, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wu,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ashley Shannon,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 26, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Vulture,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 2, 2003",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Dibdin,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Emma,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 19, 2013",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Digital Spy,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 22, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Horner,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Al,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 12, 2015",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Mosley,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Matthew,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 18, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Anthony Hopkins,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"March 4, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 26, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Stephen King,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Austin,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Texas,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
University of Texas Press,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Deleuze,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Edinburgh,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Scotland,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Edinburgh University Press,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
London,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Shona,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
January 2010,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Leiden,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Netherlands,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Brill Publishers,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
William,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 4, 2012",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hoboken,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
New Jersey,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wiley-Blackwell,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
James C.,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 24, 2019",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Se7en,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
England,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Bloomsbury Publishing,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Steven Jay,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Boston,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Massachusetts,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Murdoch Books Pty Limited,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Kirsten M.,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 1, 2007",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Albany,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
New York,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
SUNY Press,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Carol,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 26, 2013",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
YouTube,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Oxford,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Oxford University Press,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Valerie,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
December 2010,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Journal of Popular Culture,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
August 2003,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Irish Journal of American Studies,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ireland,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Irish Association for American Studies,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Angelaki:,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Journal of the Theoretical Humanities,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Milton Park,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Abingdon-on-Thames,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Oxfordshire,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
UK,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Routledge,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Steve,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Baltimore,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Maryland,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Johns Hopkins University Press,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
November 1999,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Deborah,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wilson,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Andrew,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Journal of Religion and Popular Culture,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Toronto,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ontario,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
University of Toronto Press,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Patricia,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
February 1996,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Cinefantastique,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Forest Park,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Illinois,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Fourth Castle Micromedia,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Murray,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Terri,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rose,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Lewis,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
